Longitude,Latitude
-58.81210953,-62.16579182
-58.81198777,-62.16572434
-58.81163203,-62.16552713
-58.81118936,-62.16533834
-58.81072775,-62.16527116
-58.80994469,-62.16524252
-58.80945973,-62.16529826
-58.80899611,-62.16537528
-58.80833498,-62.16548528
-58.80789091,-62.16555767
-58.80734777,-62.16566043
-58.80663757,-62.16610196
-58.80591077,-62.16666324
-58.80552598,-62.16706737
-58.80527975,-62.16757423
-58.8052374,-62.16781877
-58.80513488,-62.16810978
-58.80506915,-62.16847725
-58.80484628,-62.16886118
-58.80448042,-62.16914369
-58.80345097,-62.16962186
-58.80262583,-62.16983529
-58.80261421,-62.16984216
-58.80191544,-62.1702768
-58.8013655,-62.17055037
-58.80114849,-62.17057529
-58.80070659,-62.17070673
-58.80068022,-62.1707145
-58.80046767,-62.17082197
-58.8000958,-62.17105451
-58.79967094,-62.1713762
-58.79947109,-62.17175906
-58.79918459,-62.17198022
-58.79919363,-62.17208439
-58.79925634,-62.17220375
-58.79950936,-62.17234397
-58.79981835,-62.17232985
-58.80010298,-62.17227581
-58.80034937,-62.17231
-58.80061373,-62.17238485
-58.80079605,-62.17249997
-58.8008131,-62.17250988
-58.80081473,-62.1725967
-58.80081503,-62.17260695
-58.80081986,-62.17278359
-58.8008646,-62.1728623
-58.80060327,-62.17316679
-58.80058474,-62.17318948
-58.80052582,-62.17340904
-58.8003369,-62.17350034
-58.80030487,-62.17351667
-58.80027181,-62.17351493
-58.7999779,-62.17349015
-58.79967973,-62.17340573
-58.79909334,-62.17323971
-58.79907744,-62.17323521
-58.79867401,-62.17315655
-58.79845239,-62.17315984
-58.79788995,-62.17303616
-58.79766833,-62.17303945
-58.79750701,-62.17316397
-58.79734578,-62.17345617
-58.79741983,-62.17351016
-58.79758558,-62.17382889
-58.79773567,-62.17393743
-58.7977424,-62.17421114
-58.79796458,-62.17432485
-58.79817484,-62.17443519
-58.79840561,-62.17470374
-58.79855372,-62.17481172
-58.79868794,-62.1748675
-58.79883807,-62.17492778
-58.79898228,-62.17507022
-58.79912493,-62.17520968
-58.79916724,-62.1753385
-58.7991879,-62.1754358
-58.7989818,-62.17571021
-58.79889452,-62.17588872
-58.79865924,-62.17612694
-58.79853161,-62.17622544
-58.79840169,-62.17649348
-58.7984331,-62.17663701
-58.79825843,-62.17682634
-58.79821588,-62.17708356
-58.79837262,-62.17729813
-58.79836175,-62.17762528
-58.7983595,-62.17769831
-58.798438,-62.17819556
-58.79846544,-62.17833796
-58.79857164,-62.1785433
-58.79862381,-62.17863936
-58.79888599,-62.1789676
-58.79924319,-62.17932527
-58.79941655,-62.17942007
-58.79972279,-62.17959059
-58.80004081,-62.17987366
-58.79981777,-62.18025761
-58.79923187,-62.18060489
-58.79888722,-62.1807639
-58.79885863,-62.18079645
-58.7986811,-62.18099007
-58.79863232,-62.18100674
-58.79856916,-62.18107016
-58.79855491,-62.18110422
-58.79854673,-62.18112731
-58.79854987,-62.18113328
-58.79857529,-62.18114302
-58.79897346,-62.18128875
-58.79906566,-62.18132246
