Longitude,Latitude
-63.54826897,-64.75267672
-63.54781397,-64.75271244
-63.54748614,-64.75290513
-63.54717702,-64.75317045
-63.54639127,-64.75326829
-63.54610214,-64.75338339
-63.54589605,-64.75356026
-63.54562732,-64.7536135
-63.5451513,-64.75357855
-63.544923,-64.7534197
-63.54465348,-64.75329623
-63.54361803,-64.75307619
-63.54264749,-64.75297537
-63.54260379,-64.75297099
-63.54237627,-64.75298393
-63.5423234,-64.75298496
-63.54199917,-64.75296264
-63.54175773,-64.75294565
-63.54140559,-64.75284874
-63.54141228,-64.75280113
-63.54142562,-64.75269853
-63.54169358,-64.7524686
-63.54229113,-64.75244113
-63.54258257,-64.75232653
-63.54272493,-64.75229058
-63.54275223,-64.75222528
-63.54280909,-64.7520878
-63.54263123,-64.75189307
-63.54258273,-64.75184108
-63.54246065,-64.75178572
-63.54231094,-64.75171712
-63.54191759,-64.75165559
-63.54144181,-64.7516648
-63.54130634,-64.75169976
-63.54106984,-64.75176228
-63.54090476,-64.7518596
-63.54087499,-64.75188515
-63.54076048,-64.75198341
-63.54076131,-64.75217484
-63.54076153,-64.75222637
-63.54074554,-64.75224995
-63.54074554,-64.75224995
-63.5407203,-64.75225929
-63.5404931,-64.75234586
-63.54018296,-64.75239028
-63.5399876,-64.7523978
-63.5398428,-64.7524038
-63.53946817,-64.75241735
-63.53921075,-64.75242638
-63.53887999,-64.75248848
-63.5387352,-64.75249694
-63.53854905,-64.75250641
-63.53849154,-64.75249664
-63.53803146,-64.75241846
-63.53798306,-64.75238855
-63.5377618,-64.7522508
-63.53762789,-64.75211199
-63.53757478,-64.75205657
-63.53726409,-64.75196845
-63.53719737,-64.75195427
-63.53706162,-64.75192541
-63.53703862,-64.75192052
-63.53702711,-64.75191808
-63.53676713,-64.75186281
-63.53649822,-64.75187185
-63.53638796,-64.75189009
-63.53542312,-64.75204053
-63.53486468,-64.75207629
-63.53418431,-64.75208612
-63.53366745,-64.75217485
-63.53323535,-64.75218842
-63.53311815,-64.75219783
-63.53251607,-64.75224392
-63.53159866,-64.75218863
-63.53107411,-64.7520771
-63.53059525,-64.7518919
-63.53028445,-64.75176941
-63.52943121,-64.75165909
-63.52877609,-64.75165955
